date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:00	1443599/1443599	---M--	200	added ('OK')	image/png	etag:%22678020f-16070f-563eb7923596e%22	https://www.conscientia.co.in/images/logo/electromania.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/electromania.png	(from https://www.conscientia.co.in/Events/Paripath.php)
18:50:01	107029/107029	---M--	200	added ('OK')	image/png	etag:%226780205-1a215-563eb77bf96fa%22	https://www.conscientia.co.in/images/logo/Black%20box%20logo.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Black%20box%20logo.png	(from https://www.conscientia.co.in/Events/Kaleidoscope.php)
18:50:04	1443599/1443599	---M--	200	added ('OK')	image/png	etag:%226780209-16070f-563eb78417140%22	https://www.conscientia.co.in/images/logo/circuiter.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/circuiter.png	(from https://www.conscientia.co.in/Events/Paripath.php)
18:50:04	551024/551024	---M--	200	added ('OK')	image/png	etag:%226780216-86870-563eb7a4d6669%22	https://www.conscientia.co.in/images/logo/paper%20presentation%20logo.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/paper%20presentation%20logo.png	(from https://www.conscientia.co.in/Events/Kaleidoscope.php)
18:50:04	504572/504572	---M--	200	added ('OK')	image/png	etag:%226780225-7b2fc-563eb7b21e8e5%22	https://www.conscientia.co.in/images/logo/techwiz%20logo.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/techwiz%20logo.png	(from https://www.conscientia.co.in/Events/Kaleidoscope.php)
18:50:04	1443599/1443599	---M--	200	added ('OK')	image/png	etag:%226780222-16070f-563eb7b00300f%22	https://www.conscientia.co.in/images/logo/tarang.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/tarang.png	(from https://www.conscientia.co.in/Events/Paripath.php)
18:50:05	48640/48640	---M--	200	added ('OK')	image/png	etag:%226780201-be00-563eb777d5dce%22	https://www.conscientia.co.in/images/logo/Alpha%20geek%20logo.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Alpha%20geek%20logo.png	(from https://www.conscientia.co.in/Events/Kaleidoscope.php)
18:50:06	264624/264624	---M--	200	added ('OK')	image/jpeg	etag:%22678013a-409b0-563eb710ef058%22	https://www.conscientia.co.in/Events/img/mecamorphosis.jpg	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Events/img/mecamorphosis.jpg	(from https://www.conscientia.co.in/Events/Mechamorphosis.php)
18:50:06	124154/124154	---M--	200	added ('OK')	image/png	etag:%226780206-1e4fa-563eb77cdb444%22	https://www.conscientia.co.in/images/logo/Bridge%20making.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Bridge%20making.png	(from https://www.conscientia.co.in/Events/Mechamorphosis.php)
18:50:06	100476/100476	---M--	200	added ('OK')	image/png	etag:%22678020a-1887c-563eb784d7f32%22	https://www.conscientia.co.in/images/logo/Contraption.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Contraption.png	(from https://www.conscientia.co.in/Events/Mechamorphosis.php)
18:50:07	428177/428177	---M--	200	added ('OK')	image/png	etag:%226780213-68891-563eb79b909d8%22	https://www.conscientia.co.in/images/logo/Machinist.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Machinist.png	(from https://www.conscientia.co.in/Events/Mechamorphosis.php)
18:50:07	6792/6792	---M--	200	added ('OK')	image/png	etag:%2267801ff-1a88-563eb776c278b%22	https://www.conscientia.co.in/images/logo/Airstrike%20(1).png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Airstrike%20(1).png	(from https://www.conscientia.co.in/Events/Vihang.php)
18:50:07	91056/91056	---M--	200	added ('OK')	image/jpeg	etag:%226780137-163b0-563eb654d3617%22	https://www.conscientia.co.in/Events/img/Bristol_F2B_D8096_flying_1.jpg	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Events/img/Bristol_F2B_D8096_flying_1.jpg	(from https://www.conscientia.co.in/Events/Vihang.php)
18:50:07	210862/210862	---M--	200	added ('OK')	image/png	etag:%226780207-337ae-563eb77df53ff%22	https://www.conscientia.co.in/images/logo/CAD%20drwaing.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/CAD%20drwaing.png	(from https://www.conscientia.co.in/Events/Mechamorphosis.php)
18:50:07	224439/224439	---M--	200	added ('OK')	image/png	etag:%226780211-36cb7-563eb798e3cc8%22	https://www.conscientia.co.in/images/logo/Junkyard%20Wars.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Junkyard%20Wars.png	(from https://www.conscientia.co.in/Events/Mechamorphosis.php)
18:50:09	19252/19252	---M--	200	added ('OK')	application/x-font-otf	etag:%226780163-4b34-563eb71fd5ba8%22	https://www.conscientia.co.in/font/Passion.otf	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/font/Passion.otf	(from https://www.conscientia.co.in/css/exhibitionsLP.css)
18:50:09	237926/237926	---M--	200	added ('OK')	image/png	etag:%226780227-3a166-563eb7b3fe4b2%22	https://www.conscientia.co.in/images/logo/water%20rocket.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/water%20rocket.png	(from https://www.conscientia.co.in/Events/Vihang.php)
18:50:09	593793/593793	---M--	200	added ('OK')	image/png	etag:%2267801fe-90f81-563eb776593f2%22	https://www.conscientia.co.in/images/logo/airglide.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/airglide.png	(from https://www.conscientia.co.in/Events/Vihang.php)
18:50:09	3464/3464	---M--	200	added ('OK')	image/png	etag:%226780247-d88-563eb7d1e2a84%22	https://www.conscientia.co.in/images/clogo.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/clogo.png	(from https://www.conscientia.co.in/css/exhibitionsLP.css)
18:50:09	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Feb%202018%2013:20:10%20GMT	https://www.conscientia.co.in/Workshop/adequate.ttf	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/adequate.ttf	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:10	38612/38612	---M--	200	added ('OK')	application/x-font-ttf	etag:%2267804bd-96d4-563eb8f5bf7b2%22	https://www.conscientia.co.in/Workshop/fonts/earthorbiter.ttf	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/fonts/earthorbiter.ttf	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:10	32542/32542	---M--	200	added ('OK')	image/png	etag:%2267804ca-7f1e-563eb904cfb40%22	https://www.conscientia.co.in/Workshop/images/harley-black.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/images/harley-black.png	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:10	120287/120287	---M--	200	added ('OK')	image/png	etag:%2267804c2-1d5df-563eb8fba57fc%22	https://www.conscientia.co.in/Workshop/images/drone-black.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/images/drone-black.png	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:11	124735/124735	---M--	200	added ('OK')	image/png	etag:%2267804d3-1e73f-563eb90c2c7aa%22	https://www.conscientia.co.in/Workshop/images/Untitled-1.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/images/Untitled-1.png	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:11	45072/45072	---M--	200	added ('OK')	image/png	etag:%2267804cf-b010-563eb908e84af%22	https://www.conscientia.co.in/Workshop/images/rocket.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/images/rocket.png	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:11	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Feb%202018%2013:20:11%20GMT	https://www.conscientia.co.in/Workshop/images/drone-full.jpeg	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/images/drone-full.jpeg	(from https://www.conscientia.co.in/Workshop/workshop.css)
18:50:11	1443599/1443599	---M--	200	added ('OK')	image/png	etag:%22678020e-16070f-563eb78d23008%22	https://www.conscientia.co.in/images/logo/Drone.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/images/logo/Drone.png	(from https://www.conscientia.co.in/Events/Vihang.php)
18:50:11	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Feb%202018%2013:20:12%20GMT	https://www.conscientia.co.in/Workshop/images/Modal-Rocket.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/images/Modal-Rocket.png	(from https://www.conscientia.co.in/Workshop/main-portrait.css)
18:50:12	109404/109404	---M--	200	added ('OK')	application/x-font-ttf	etag:%2267801ce-1ab5c-564003ffb5a83%22	https://www.conscientia.co.in/Workshop/fonts/adequate.ttf	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/fonts/adequate.ttf	(from https://www.conscientia.co.in/Workshop/contents.css)
18:50:12	284368/284368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22678010c-456d0-564003ff2b791%22	https://www.conscientia.co.in/Workshop/fonts/raw.ttf	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/fonts/raw.ttf	(from https://www.conscientia.co.in/Workshop/contents.css)
18:50:12	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Feb%202018%2013:20:12%20GMT	https://www.conscientia.co.in/Workshop/ok.png	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/Workshop/ok.png	(from https://www.conscientia.co.in/Workshop/main-portrait.css)
18:50:12	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Feb%202018%2013:20:13%20GMT	https://www.conscientia.co.in/font/RawengulkSans.tff	D:/Source%20Codes/HTML/https___www.conscientia.co.in_/www.conscientia.co.in/font/RawengulkSans.tff	(from https://www.conscientia.co.in/css/hospi.css)
